,Rich,Poor,MiddleClass,Savings,Wallets,Money,Loans,ModelParams,Run
3020,37,0,112,888.0,-57.0,831.0,0.0,"(150, 10, 100)",30
3021,36,0,113,881.0,-50.0,831.0,0.0,"(150, 10, 100)",30
3022,37,0,112,901.0,-70.0,831.0,0.0,"(150, 10, 100)",30
3023,36,0,113,883.0,-52.0,831.0,0.0,"(150, 10, 100)",30
3024,35,0,113,900.0,-69.0,831.0,0.0,"(150, 10, 100)",30
3025,33,0,115,892.0,-61.0,831.0,0.0,"(150, 10, 100)",30
3026,31,0,116,871.0,-40.0,831.0,0.0,"(150, 10, 100)",30
3027,31,0,116,890.0,-59.0,831.0,0.0,"(150, 10, 100)",30
3028,33,0,115,871.0,-40.0,831.0,0.0,"(150, 10, 100)",30
3029,33,0,115,879.0,-48.0,831.0,0.0,"(150, 10, 100)",30
3030,0,0,150,0.0,1332.0,1332.0,0.0,"(150, 15, 0)",31
3031,15,0,125,1294.0,42.0,1336.0,4.0,"(150, 15, 0)",31
3032,17,0,122,1282.0,57.0,1339.0,7.0,"(150, 15, 0)",31
3033,19,0,120,1319.0,25.0,1344.0,12.0,"(150, 15, 0)",31
3034,19,0,119,1317.0,31.0,1348.0,16.0,"(150, 15, 0)",31
3035,21,0,118,1323.0,29.0,1352.0,20.0,"(150, 15, 0)",31
3036,24,0,119,1327.0,33.0,1360.0,28.0,"(150, 15, 0)",31
3037,26,1,115,1335.0,35.0,1370.0,38.0,"(150, 15, 0)",31
3038,28,1,114,1339.0,38.0,1377.0,45.0,"(150, 15, 0)",31
3039,29,1,114,1351.0,38.0,1389.0,57.0,"(150, 15, 0)",31
3040,32,1,112,1388.0,16.0,1404.0,72.0,"(150, 15, 0)",31
3041,33,1,112,1376.0,38.0,1414.0,82.0,"(150, 15, 0)",31
3042,35,1,111,1397.0,32.0,1429.0,97.0,"(150, 15, 0)",31
3043,35,2,111,1401.0,32.0,1433.0,101.0,"(150, 15, 0)",31
3044,37,2,109,1398.0,46.0,1444.0,112.0,"(150, 15, 0)",31
3045,35,2,111,1399.0,33.0,1432.0,100.0,"(150, 15, 0)",31
3046,32,2,112,1400.0,44.0,1444.0,112.0,"(150, 15, 0)",31
3047,35,2,109,1420.0,33.0,1453.0,121.0,"(150, 15, 0)",31
3048,36,1,108,1413.0,30.0,1443.0,111.0,"(150, 15, 0)",31
3049,37,3,105,1424.0,43.0,1467.0,135.0,"(150, 15, 0)",31
3050,39,3,106,1424.0,53.0,1477.0,145.0,"(150, 15, 0)",31
3051,40,4,101,1480.0,34.0,1514.0,182.0,"(150, 15, 0)",31
3052,42,4,99,1489.0,32.0,1521.0,189.0,"(150, 15, 0)",31
3053,41,3,103,1463.0,44.0,1507.0,175.0,"(150, 15, 0)",31
3054,41,3,103,1461.0,53.0,1514.0,182.0,"(150, 15, 0)",31
3055,40,3,104,1473.0,45.0,1518.0,186.0,"(150, 15, 0)",31
3056,41,4,103,1486.0,65.0,1551.0,219.0,"(150, 15, 0)",31
3057,42,5,100,1531.0,16.0,1547.0,215.0,"(150, 15, 0)",31
3058,40,5,102,1514.0,34.0,1548.0,216.0,"(150, 15, 0)",31
3059,39,5,102,1517.0,41.0,1558.0,226.0,"(150, 15, 0)",31
3060,40,5,101,1545.0,43.0,1588.0,256.0,"(150, 15, 0)",31
3061,39,8,97,1566.0,49.0,1615.0,283.0,"(150, 15, 0)",31
3062,41,8,96,1578.0,43.0,1621.0,289.0,"(150, 15, 0)",31
3063,41,9,96,1593.0,43.0,1636.0,304.0,"(150, 15, 0)",31
3064,42,9,96,1603.0,31.0,1634.0,302.0,"(150, 15, 0)",31
3065,42,10,95,1596.0,45.0,1641.0,309.0,"(150, 15, 0)",31
3066,46,13,87,1595.0,46.0,1641.0,309.0,"(150, 15, 0)",31
3067,45,14,86,1614.0,51.0,1665.0,333.0,"(150, 15, 0)",31
3068,43,14,84,1646.0,35.0,1681.0,349.0,"(150, 15, 0)",31
3069,47,15,79,1648.0,41.0,1689.0,357.0,"(150, 15, 0)",31
3070,47,16,81,1648.0,51.0,1699.0,367.0,"(150, 15, 0)",31
3071,49,15,79,1652.0,53.0,1705.0,373.0,"(150, 15, 0)",31
3072,50,14,81,1656.0,49.0,1705.0,373.0,"(150, 15, 0)",31
3073,49,16,80,1659.0,55.0,1714.0,382.0,"(150, 15, 0)",31
3074,50,17,78,1696.0,27.0,1723.0,391.0,"(150, 15, 0)",31
3075,52,17,76,1684.0,41.0,1725.0,393.0,"(150, 15, 0)",31
3076,52,16,78,1698.0,32.0,1730.0,398.0,"(150, 15, 0)",31
3077,50,15,78,1694.0,51.0,1745.0,413.0,"(150, 15, 0)",31
3078,53,16,75,1710.0,42.0,1752.0,420.0,"(150, 15, 0)",31
3079,51,16,76,1722.0,37.0,1759.0,427.0,"(150, 15, 0)",31
3080,48,16,77,1715.0,41.0,1756.0,424.0,"(150, 15, 0)",31
3081,48,16,78,1713.0,78.0,1791.0,459.0,"(150, 15, 0)",31
3082,49,18,72,1767.0,28.0,1795.0,463.0,"(150, 15, 0)",31
3083,51,19,71,1752.0,52.0,1804.0,472.0,"(150, 15, 0)",31
3084,51,16,76,1742.0,54.0,1796.0,464.0,"(150, 15, 0)",31
3085,51,15,80,1733.0,58.0,1791.0,459.0,"(150, 15, 0)",31
3086,50,12,84,1721.0,46.0,1767.0,435.0,"(150, 15, 0)",31
3087,50,15,78,1754.0,45.0,1799.0,467.0,"(150, 15, 0)",31
3088,50,15,78,1771.0,27.0,1798.0,466.0,"(150, 15, 0)",31
3089,52,18,75,1773.0,48.0,1821.0,489.0,"(150, 15, 0)",31
3090,53,20,74,1789.0,50.0,1839.0,507.0,"(150, 15, 0)",31
3091,53,19,76,1799.0,39.0,1838.0,506.0,"(150, 15, 0)",31
3092,53,19,74,1797.0,57.0,1854.0,522.0,"(150, 15, 0)",31
3093,54,20,72,1811.0,77.0,1888.0,556.0,"(150, 15, 0)",31
3094,51,19,74,1828.0,34.0,1862.0,530.0,"(150, 15, 0)",31
3095,50,21,74,1830.0,31.0,1861.0,529.0,"(150, 15, 0)",31
3096,51,21,73,1831.0,38.0,1869.0,537.0,"(150, 15, 0)",31
3097,53,22,69,1840.0,39.0,1879.0,547.0,"(150, 15, 0)",31
3098,52,23,68,1828.0,51.0,1879.0,547.0,"(150, 15, 0)",31
3099,53,21,68,1817.0,37.0,1854.0,522.0,"(150, 15, 0)",31
3100,55,22,66,1811.0,56.0,1867.0,535.0,"(150, 15, 0)",31
3101,57,21,64,1851.0,40.0,1891.0,559.0,"(150, 15, 0)",31
3102,58,23,62,1847.0,55.0,1902.0,570.0,"(150, 15, 0)",31
3103,56,23,61,1871.0,27.0,1898.0,566.0,"(150, 15, 0)",31
3104,56,22,64,1879.0,38.0,1917.0,585.0,"(150, 15, 0)",31
3105,58,24,63,1889.0,35.0,1924.0,592.0,"(150, 15, 0)",31
3106,61,24,60,1909.0,19.0,1928.0,596.0,"(150, 15, 0)",31
3107,65,24,57,1903.0,39.0,1942.0,610.0,"(150, 15, 0)",31
3108,62,25,58,1897.0,62.0,1959.0,627.0,"(150, 15, 0)",31
3109,62,24,60,1914.0,33.0,1947.0,615.0,"(150, 15, 0)",31
3110,60,25,59,1910.0,53.0,1963.0,631.0,"(150, 15, 0)",31
3111,59,23,63,1912.0,66.0,1978.0,646.0,"(150, 15, 0)",31
3112,57,24,63,1955.0,30.0,1985.0,653.0,"(150, 15, 0)",31
3113,56,25,64,1950.0,31.0,1981.0,649.0,"(150, 15, 0)",31
3114,58,27,61,1957.0,38.0,1995.0,663.0,"(150, 15, 0)",31
3115,56,27,64,1944.0,52.0,1996.0,664.0,"(150, 15, 0)",31
3116,53,29,66,1937.0,50.0,1987.0,655.0,"(150, 15, 0)",31
3117,56,28,64,1932.0,58.0,1990.0,658.0,"(150, 15, 0)",31
3118,55,26,67,1933.0,39.0,1972.0,640.0,"(150, 15, 0)",31
3119,55,29,64,1956.0,54.0,2010.0,678.0,"(150, 15, 0)",31
3120,56,29,64,1974.0,52.0,2026.0,694.0,"(150, 15, 0)",31
3121,57,27,65,1971.0,39.0,2010.0,678.0,"(150, 15, 0)",31
3122,55,27,66,1954.0,50.0,2004.0,672.0,"(150, 15, 0)",31
3123,55,26,65,1952.0,49.0,2001.0,669.0,"(150, 15, 0)",31
3124,55,27,64,1957.0,31.0,1988.0,656.0,"(150, 15, 0)",31
3125,56,27,64,1958.0,27.0,1985.0,653.0,"(150, 15, 0)",31
3126,57,27,63,1957.0,31.0,1988.0,656.0,"(150, 15, 0)",31
3127,57,29,60,1943.0,59.0,2002.0,670.0,"(150, 15, 0)",31
3128,56,30,61,1963.0,49.0,2012.0,680.0,"(150, 15, 0)",31
3129,56,31,59,2009.0,33.0,2042.0,710.0,"(150, 15, 0)",31
3130,54,30,61,2010.0,55.0,2065.0,733.0,"(150, 15, 0)",31
3131,0,0,150,0.0,1226.0,1226.0,0.0,"(150, 15, 50)",32
3132,15,0,126,1197.0,37.0,1234.0,8.0,"(150, 15, 50)",32
3133,18,0,126,1202.0,56.0,1258.0,32.0,"(150, 15, 50)",32
3134,23,0,121,1226.0,32.0,1258.0,32.0,"(150, 15, 50)",32
3135,23,0,119,1232.0,26.0,1258.0,32.0,"(150, 15, 50)",32
3136,25,0,119,1226.0,43.0,1269.0,43.0,"(150, 15, 50)",32
3137,27,0,118,1225.0,51.0,1276.0,50.0,"(150, 15, 50)",32
3138,30,0,116,1252.0,36.0,1288.0,62.0,"(150, 15, 50)",32
3139,30,1,118,1261.0,33.0,1294.0,68.0,"(150, 15, 50)",32
3140,31,1,116,1255.0,47.0,1302.0,76.0,"(150, 15, 50)",32
3141,32,2,110,1296.0,32.0,1328.0,102.0,"(150, 15, 50)",32
3142,33,3,106,1297.0,41.0,1338.0,112.0,"(150, 15, 50)",32
3143,35,3,109,1318.0,47.0,1365.0,139.0,"(150, 15, 50)",32
3144,38,4,106,1348.0,33.0,1381.0,155.0,"(150, 15, 50)",32
3145,37,4,107,1378.0,18.0,1396.0,170.0,"(150, 15, 50)",32
3146,37,4,107,1376.0,45.0,1421.0,195.0,"(150, 15, 50)",32
3147,37,4,105,1388.0,34.0,1422.0,196.0,"(150, 15, 50)",32
3148,35,3,109,1371.0,50.0,1421.0,195.0,"(150, 15, 50)",32
3149,37,5,104,1398.0,21.0,1419.0,193.0,"(150, 15, 50)",32
3150,39,5,103,1411.0,27.0,1438.0,212.0,"(150, 15, 50)",32
3151,38,5,103,1414.0,47.0,1461.0,235.0,"(150, 15, 50)",32
3152,37,6,99,1420.0,63.0,1483.0,257.0,"(150, 15, 50)",32
3153,38,7,97,1454.0,44.0,1498.0,272.0,"(150, 15, 50)",32
3154,38,8,98,1462.0,35.0,1497.0,271.0,"(150, 15, 50)",32
3155,38,11,96,1460.0,45.0,1505.0,279.0,"(150, 15, 50)",32
3156,45,11,90,1475.0,50.0,1525.0,299.0,"(150, 15, 50)",32
3157,47,14,84,1499.0,46.0,1545.0,319.0,"(150, 15, 50)",32
3158,47,15,83,1518.0,48.0,1566.0,340.0,"(150, 15, 50)",32
3159,45,14,83,1533.0,40.0,1573.0,347.0,"(150, 15, 50)",32
3160,48,15,80,1540.0,29.0,1569.0,343.0,"(150, 15, 50)",32
3161,52,14,76,1529.0,44.0,1573.0,347.0,"(150, 15, 50)",32
3162,47,13,81,1515.0,68.0,1583.0,357.0,"(150, 15, 50)",32
3163,47,14,79,1524.0,59.0,1583.0,357.0,"(150, 15, 50)",32
3164,47,15,80,1533.0,40.0,1573.0,347.0,"(150, 15, 50)",32
3165,46,13,83,1539.0,31.0,1570.0,344.0,"(150, 15, 50)",32
3166,44,15,85,1551.0,30.0,1581.0,355.0,"(150, 15, 50)",32
3167,45,15,84,1550.0,30.0,1580.0,354.0,"(150, 15, 50)",32
3168,44,15,83,1550.0,32.0,1582.0,356.0,"(150, 15, 50)",32
3169,42,15,86,1559.0,39.0,1598.0,372.0,"(150, 15, 50)",32
3170,44,16,82,1580.0,42.0,1622.0,396.0,"(150, 15, 50)",32
3171,46,18,82,1595.0,25.0,1620.0,394.0,"(150, 15, 50)",32
3172,45,17,82,1608.0,27.0,1635.0,409.0,"(150, 15, 50)",32
3173,45,17,82,1610.0,23.0,1633.0,407.0,"(150, 15, 50)",32
3174,46,16,83,1596.0,36.0,1632.0,406.0,"(150, 15, 50)",32
3175,46,16,84,1588.0,49.0,1637.0,411.0,"(150, 15, 50)",32
3176,46,19,81,1600.0,42.0,1642.0,416.0,"(150, 15, 50)",32
3177,47,20,78,1589.0,72.0,1661.0,435.0,"(150, 15, 50)",32
3178,46,18,81,1616.0,39.0,1655.0,429.0,"(150, 15, 50)",32
3179,47,16,82,1608.0,40.0,1648.0,422.0,"(150, 15, 50)",32
3180,47,16,82,1618.0,30.0,1648.0,422.0,"(150, 15, 50)",32
3181,45,17,84,1591.0,65.0,1656.0,430.0,"(150, 15, 50)",32
3182,48,17,83,1619.0,32.0,1651.0,425.0,"(150, 15, 50)",32
3183,50,16,82,1640.0,15.0,1655.0,429.0,"(150, 15, 50)",32
3184,50,16,82,1616.0,40.0,1656.0,430.0,"(150, 15, 50)",32
3185,50,15,80,1638.0,38.0,1676.0,450.0,"(150, 15, 50)",32
3186,46,15,83,1649.0,31.0,1680.0,454.0,"(150, 15, 50)",32
3187,47,17,80,1666.0,32.0,1698.0,472.0,"(150, 15, 50)",32
3188,47,15,83,1643.0,37.0,1680.0,454.0,"(150, 15, 50)",32
3189,46,15,82,1664.0,17.0,1681.0,455.0,"(150, 15, 50)",32
3190,48,16,79,1661.0,33.0,1694.0,468.0,"(150, 15, 50)",32
3191,47,16,80,1653.0,47.0,1700.0,474.0,"(150, 15, 50)",32
3192,44,19,78,1680.0,38.0,1718.0,492.0,"(150, 15, 50)",32
3193,45,20,77,1687.0,31.0,1718.0,492.0,"(150, 15, 50)",32
3194,46,20,78,1681.0,54.0,1735.0,509.0,"(150, 15, 50)",32
3195,48,21,76,1704.0,44.0,1748.0,522.0,"(150, 15, 50)",32
3196,49,20,75,1741.0,45.0,1786.0,560.0,"(150, 15, 50)",32
3197,48,18,78,1750.0,25.0,1775.0,549.0,"(150, 15, 50)",32
3198,47,20,77,1751.0,28.0,1779.0,553.0,"(150, 15, 50)",32
3199,47,21,77,1755.0,33.0,1788.0,562.0,"(150, 15, 50)",32
3200,46,22,75,1739.0,66.0,1805.0,579.0,"(150, 15, 50)",32
3201,49,23,74,1770.0,34.0,1804.0,578.0,"(150, 15, 50)",32
3202,48,22,75,1763.0,40.0,1803.0,577.0,"(150, 15, 50)",32
3203,50,21,74,1774.0,20.0,1794.0,568.0,"(150, 15, 50)",32
3204,50,20,74,1747.0,62.0,1809.0,583.0,"(150, 15, 50)",32
3205,51,20,74,1766.0,22.0,1788.0,562.0,"(150, 15, 50)",32
3206,50,20,75,1732.0,57.0,1789.0,563.0,"(150, 15, 50)",32
3207,56,19,70,1781.0,37.0,1818.0,592.0,"(150, 15, 50)",32
3208,52,19,73,1766.0,72.0,1838.0,612.0,"(150, 15, 50)",32
3209,51,19,73,1790.0,44.0,1834.0,608.0,"(150, 15, 50)",32
3210,50,19,76,1787.0,41.0,1828.0,602.0,"(150, 15, 50)",32
3211,51,20,74,1779.0,50.0,1829.0,603.0,"(150, 15, 50)",32
3212,49,23,73,1792.0,45.0,1837.0,611.0,"(150, 15, 50)",32
3213,49,21,75,1814.0,38.0,1852.0,626.0,"(150, 15, 50)",32
3214,48,22,76,1802.0,57.0,1859.0,633.0,"(150, 15, 50)",32
3215,53,26,68,1829.0,47.0,1876.0,650.0,"(150, 15, 50)",32
3216,53,25,67,1825.0,47.0,1872.0,646.0,"(150, 15, 50)",32
3217,52,25,68,1842.0,34.0,1876.0,650.0,"(150, 15, 50)",32
3218,52,25,69,1842.0,31.0,1873.0,647.0,"(150, 15, 50)",32
3219,51,25,71,1849.0,44.0,1893.0,667.0,"(150, 15, 50)",32
3220,51,28,69,1858.0,56.0,1914.0,688.0,"(150, 15, 50)",32
3221,51,29,65,1864.0,59.0,1923.0,697.0,"(150, 15, 50)",32
3222,53,28,63,1880.0,50.0,1930.0,704.0,"(150, 15, 50)",32
3223,54,27,63,1903.0,12.0,1915.0,689.0,"(150, 15, 50)",32
3224,55,26,60,1895.0,45.0,1940.0,714.0,"(150, 15, 50)",32
3225,54,27,58,1894.0,68.0,1962.0,736.0,"(150, 15, 50)",32
3226,56,28,58,1919.0,28.0,1947.0,721.0,"(150, 15, 50)",32
3227,54,28,61,1923.0,41.0,1964.0,738.0,"(150, 15, 50)",32
3228,54,29,59,1928.0,44.0,1972.0,746.0,"(150, 15, 50)",32
3229,56,30,57,1944.0,57.0,2001.0,775.0,"(150, 15, 50)",32
3230,57,28,60,1962.0,35.0,1997.0,771.0,"(150, 15, 50)",32
3231,57,29,60,1970.0,42.0,2012.0,786.0,"(150, 15, 50)",32
3232,0,0,150,0.0,1372.0,1372.0,0.0,"(150, 15, 100)",33
3233,16,0,129,1333.0,39.0,1372.0,0.0,"(150, 15, 100)",33
3234,20,0,126,1332.0,40.0,1372.0,0.0,"(150, 15, 100)",33
3235,21,0,124,1366.0,6.0,1372.0,0.0,"(150, 15, 100)",33
3236,21,0,122,1352.0,20.0,1372.0,0.0,"(150, 15, 100)",33
3237,23,0,120,1374.0,-2.0,1372.0,0.0,"(150, 15, 100)",33
3238,20,0,123,1357.0,15.0,1372.0,0.0,"(150, 15, 100)",33
3239,22,0,122,1345.0,27.0,1372.0,0.0,"(150, 15, 100)",33
3240,29,0,117,1365.0,7.0,1372.0,0.0,"(150, 15, 100)",33
3241,25,0,121,1360.0,12.0,1372.0,0.0,"(150, 15, 100)",33
3242,24,0,118,1374.0,-2.0,1372.0,0.0,"(150, 15, 100)",33
3243,24,0,119,1339.0,33.0,1372.0,0.0,"(150, 15, 100)",33
3244,25,0,116,1361.0,11.0,1372.0,0.0,"(150, 15, 100)",33
3245,29,0,114,1365.0,7.0,1372.0,0.0,"(150, 15, 100)",33
3246,29,0,114,1341.0,31.0,1372.0,0.0,"(150, 15, 100)",33
3247,30,0,112,1346.0,26.0,1372.0,0.0,"(150, 15, 100)",33
3248,31,0,112,1372.0,0.0,1372.0,0.0,"(150, 15, 100)",33
3249,31,0,111,1373.0,-1.0,1372.0,0.0,"(150, 15, 100)",33
3250,28,0,114,1368.0,4.0,1372.0,0.0,"(150, 15, 100)",33
3251,29,0,113,1392.0,-20.0,1372.0,0.0,"(150, 15, 100)",33
3252,28,0,114,1378.0,-6.0,1372.0,0.0,"(150, 15, 100)",33
3253,32,0,110,1394.0,-22.0,1372.0,0.0,"(150, 15, 100)",33
3254,32,0,112,1364.0,8.0,1372.0,0.0,"(150, 15, 100)",33
3255,30,0,114,1357.0,15.0,1372.0,0.0,"(150, 15, 100)",33
3256,31,0,113,1376.0,-4.0,1372.0,0.0,"(150, 15, 100)",33
3257,30,0,115,1377.0,-5.0,1372.0,0.0,"(150, 15, 100)",33
3258,32,0,115,1379.0,-7.0,1372.0,0.0,"(150, 15, 100)",33
3259,32,0,116,1387.0,-15.0,1372.0,0.0,"(150, 15, 100)",33
3260,34,0,114,1391.0,-19.0,1372.0,0.0,"(150, 15, 100)",33
3261,32,0,115,1370.0,2.0,1372.0,0.0,"(150, 15, 100)",33
3262,32,0,113,1391.0,-19.0,1372.0,0.0,"(150, 15, 100)",33
3263,30,0,116,1384.0,-12.0,1372.0,0.0,"(150, 15, 100)",33
3264,28,0,117,1359.0,13.0,1372.0,0.0,"(150, 15, 100)",33
3265,32,0,114,1402.0,-30.0,1372.0,0.0,"(150, 15, 100)",33
3266,31,0,115,1392.0,-20.0,1372.0,0.0,"(150, 15, 100)",33
3267,32,0,114,1401.0,-29.0,1372.0,0.0,"(150, 15, 100)",33
3268,34,0,110,1387.0,-15.0,1372.0,0.0,"(150, 15, 100)",33
3269,33,0,110,1398.0,-26.0,1372.0,0.0,"(150, 15, 100)",33
3270,33,0,110,1389.0,-17.0,1372.0,0.0,"(150, 15, 100)",33
3271,32,0,111,1398.0,-26.0,1372.0,0.0,"(150, 15, 100)",33
3272,30,0,112,1388.0,-16.0,1372.0,0.0,"(150, 15, 100)",33
3273,33,0,112,1379.0,-7.0,1372.0,0.0,"(150, 15, 100)",33
3274,34,0,112,1400.0,-28.0,1372.0,0.0,"(150, 15, 100)",33
3275,34,0,111,1396.0,-24.0,1372.0,0.0,"(150, 15, 100)",33
3276,37,0,109,1416.0,-44.0,1372.0,0.0,"(150, 15, 100)",33
3277,36,0,108,1396.0,-24.0,1372.0,0.0,"(150, 15, 100)",33
3278,38,0,107,1396.0,-24.0,1372.0,0.0,"(150, 15, 100)",33
3279,35,0,108,1395.0,-23.0,1372.0,0.0,"(150, 15, 100)",33
3280,35,0,110,1373.0,-1.0,1372.0,0.0,"(150, 15, 100)",33
3281,36,0,110,1387.0,-15.0,1372.0,0.0,"(150, 15, 100)",33
3282,37,0,109,1392.0,-20.0,1372.0,0.0,"(150, 15, 100)",33
3283,36,0,110,1370.0,2.0,1372.0,0.0,"(150, 15, 100)",33
3284,39,0,108,1387.0,-15.0,1372.0,0.0,"(150, 15, 100)",33
3285,38,0,110,1397.0,-25.0,1372.0,0.0,"(150, 15, 100)",33
3286,35,0,114,1351.0,21.0,1372.0,0.0,"(150, 15, 100)",33
3287,37,0,112,1382.0,-10.0,1372.0,0.0,"(150, 15, 100)",33
3288,36,0,112,1378.0,-6.0,1372.0,0.0,"(150, 15, 100)",33
3289,36,0,112,1381.0,-9.0,1372.0,0.0,"(150, 15, 100)",33
3290,34,0,114,1359.0,13.0,1372.0,0.0,"(150, 15, 100)",33
3291,32,0,114,1358.0,14.0,1372.0,0.0,"(150, 15, 100)",33
3292,33,0,114,1385.0,-13.0,1372.0,0.0,"(150, 15, 100)",33
3293,34,0,113,1369.0,3.0,1372.0,0.0,"(150, 15, 100)",33
3294,34,0,111,1381.0,-9.0,1372.0,0.0,"(150, 15, 100)",33
3295,35,0,112,1386.0,-14.0,1372.0,0.0,"(150, 15, 100)",33
3296,34,0,111,1382.0,-10.0,1372.0,0.0,"(150, 15, 100)",33
3297,33,0,113,1374.0,-2.0,1372.0,0.0,"(150, 15, 100)",33
3298,32,0,113,1380.0,-8.0,1372.0,0.0,"(150, 15, 100)",33
3299,32,0,110,1374.0,-2.0,1372.0,0.0,"(150, 15, 100)",33
3300,36,0,108,1382.0,-10.0,1372.0,0.0,"(150, 15, 100)",33
3301,36,0,111,1408.0,-36.0,1372.0,0.0,"(150, 15, 100)",33
3302,35,0,111,1419.0,-47.0,1372.0,0.0,"(150, 15, 100)",33
3303,36,0,111,1412.0,-40.0,1372.0,0.0,"(150, 15, 100)",33
3304,35,0,112,1408.0,-36.0,1372.0,0.0,"(150, 15, 100)",33
3305,33,0,114,1392.0,-20.0,1372.0,0.0,"(150, 15, 100)",33
3306,34,0,114,1396.0,-24.0,1372.0,0.0,"(150, 15, 100)",33
3307,35,0,114,1406.0,-34.0,1372.0,0.0,"(150, 15, 100)",33
3308,34,0,116,1388.0,-16.0,1372.0,0.0,"(150, 15, 100)",33
3309,34,0,116,1399.0,-27.0,1372.0,0.0,"(150, 15, 100)",33
3310,34,0,116,1394.0,-22.0,1372.0,0.0,"(150, 15, 100)",33
3311,34,0,116,1397.0,-25.0,1372.0,0.0,"(150, 15, 100)",33
3312,33,0,116,1384.0,-12.0,1372.0,0.0,"(150, 15, 100)",33
3313,34,0,115,1406.0,-34.0,1372.0,0.0,"(150, 15, 100)",33
3314,33,0,117,1392.0,-20.0,1372.0,0.0,"(150, 15, 100)",33
3315,34,0,114,1394.0,-22.0,1372.0,0.0,"(150, 15, 100)",33
3316,34,0,113,1397.0,-25.0,1372.0,0.0,"(150, 15, 100)",33
3317,33,0,114,1394.0,-22.0,1372.0,0.0,"(150, 15, 100)",33
3318,34,0,113,1410.0,-38.0,1372.0,0.0,"(150, 15, 100)",33
3319,34,0,111,1388.0,-16.0,1372.0,0.0,"(150, 15, 100)",33
3320,34,0,111,1389.0,-17.0,1372.0,0.0,"(150, 15, 100)",33
3321,39,0,108,1408.0,-36.0,1372.0,0.0,"(150, 15, 100)",33
3322,38,0,109,1415.0,-43.0,1372.0,0.0,"(150, 15, 100)",33
3323,36,0,110,1393.0,-21.0,1372.0,0.0,"(150, 15, 100)",33
3324,37,0,109,1412.0,-40.0,1372.0,0.0,"(150, 15, 100)",33
3325,37,0,110,1404.0,-32.0,1372.0,0.0,"(150, 15, 100)",33
3326,38,0,109,1405.0,-33.0,1372.0,0.0,"(150, 15, 100)",33
3327,37,0,109,1412.0,-40.0,1372.0,0.0,"(150, 15, 100)",33
3328,35,0,110,1394.0,-22.0,1372.0,0.0,"(150, 15, 100)",33
3329,36,0,111,1411.0,-39.0,1372.0,0.0,"(150, 15, 100)",33
3330,36,0,110,1399.0,-27.0,1372.0,0.0,"(150, 15, 100)",33
3331,35,0,110,1405.0,-33.0,1372.0,0.0,"(150, 15, 100)",33
3332,38,0,108,1411.0,-39.0,1372.0,0.0,"(150, 15, 100)",33
3333,0,0,150,0.0,1663.0,1663.0,0.0,"(150, 20, 0)",34
3334,7,0,136,1617.0,48.0,1665.0,2.0,"(150, 20, 0)",34
3335,12,0,132,1645.0,31.0,1676.0,13.0,"(150, 20, 0)",34
3336,14,0,130,1645.0,41.0,1686.0,23.0,"(150, 20, 0)",34
3337,14,0,132,1663.0,40.0,1703.0,40.0,"(150, 20, 0)",34
3338,16,0,129,1678.0,24.0,1702.0,39.0,"(150, 20, 0)",34
3339,19,0,127,1667.0,40.0,1707.0,44.0,"(150, 20, 0)",34
3340,20,0,125,1686.0,35.0,1721.0,58.0,"(150, 20, 0)",34
3341,23,0,123,1706.0,17.0,1723.0,60.0,"(150, 20, 0)",34
3342,24,0,122,1660.0,69.0,1729.0,66.0,"(150, 20, 0)",34
3343,25,0,122,1683.0,43.0,1726.0,63.0,"(150, 20, 0)",34
3344,27,1,118,1704.0,31.0,1735.0,72.0,"(150, 20, 0)",34
3345,27,2,116,1711.0,45.0,1756.0,93.0,"(150, 20, 0)",34
3346,28,3,114,1713.0,68.0,1781.0,118.0,"(150, 20, 0)",34
3347,26,3,114,1711.0,66.0,1777.0,114.0,"(150, 20, 0)",34
3348,30,3,111,1732.0,38.0,1770.0,107.0,"(150, 20, 0)",34
3349,28,4,111,1734.0,38.0,1772.0,109.0,"(150, 20, 0)",34
3350,26,4,114,1731.0,61.0,1792.0,129.0,"(150, 20, 0)",34
3351,29,4,113,1745.0,55.0,1800.0,137.0,"(150, 20, 0)",34
3352,30,4,112,1770.0,39.0,1809.0,146.0,"(150, 20, 0)",34
3353,30,4,111,1772.0,48.0,1820.0,157.0,"(150, 20, 0)",34
3354,32,6,110,1794.0,39.0,1833.0,170.0,"(150, 20, 0)",34
3355,33,6,110,1812.0,21.0,1833.0,170.0,"(150, 20, 0)",34
3356,31,6,109,1783.0,58.0,1841.0,178.0,"(150, 20, 0)",34
3357,32,7,105,1808.0,39.0,1847.0,184.0,"(150, 20, 0)",34
3358,33,7,103,1814.0,36.0,1850.0,187.0,"(150, 20, 0)",34
3359,34,7,101,1833.0,33.0,1866.0,203.0,"(150, 20, 0)",34
3360,32,6,103,1825.0,39.0,1864.0,201.0,"(150, 20, 0)",34
3361,32,6,102,1840.0,28.0,1868.0,205.0,"(150, 20, 0)",34
3362,34,7,102,1851.0,26.0,1877.0,214.0,"(150, 20, 0)",34
3363,36,8,96,1868.0,41.0,1909.0,246.0,"(150, 20, 0)",34
3364,38,9,95,1867.0,47.0,1914.0,251.0,"(150, 20, 0)",34
3365,41,9,94,1882.0,31.0,1913.0,250.0,"(150, 20, 0)",34
3366,40,8,95,1872.0,40.0,1912.0,249.0,"(150, 20, 0)",34
